order_item_id,order_id,product_id,quantity,unit_price,line_total
OI002862,ORD001851,PROD0019,1,2469,2469
OI002863,ORD001851,PROD0031,1,1129,1129
OI002864,ORD001852,PROD0033,1,2249,2249
OI002865,ORD001852,PROD0029,1,509,509
OI002866,ORD001852,PROD0036,1,129,129
OI002867,ORD001853,PROD0021,3,549,1647
OI002868,ORD001854,PROD0012,2,989,1978
OI002869,ORD001854,PROD0022,1,1659,1659
OI002870,ORD001855,PROD0037,2,189,378
OI002871,ORD001855,PROD0034,1,629,629
OI002872,ORD001856,PROD0010,1,2449,2449
OI002873,ORD001857,PROD0023,1,2179,2179
OI002874,ORD001858,PROD0016,1,309,309
OI002875,ORD001858,PROD0017,1,3049,3049
OI002876,ORD001859,PROD0025,1,409,409
OI002877,ORD001860,PROD0030,1,2669,2669
OI002878,ORD001860,PROD0009,1,1599,1599
OI002879,ORD001861,PROD0037,1,189,189
OI002880,ORD001861,PROD0033,1,2249,2249
OI002881,ORD001861,PROD0018,3,1959,5877
OI002882,ORD001862,PROD0012,2,989,1978
OI002883,ORD001863,PROD0023,1,2179,2179
OI002884,ORD001864,PROD0032,1,1119,1119
OI002885,ORD001865,PROD0011,1,2119,2119
OI002886,ORD001866,PROD0011,1,2119,2119
OI002887,ORD001866,PROD0009,1,1599,1599
OI002888,ORD001866,PROD0033,1,2249,2249
OI002889,ORD001866,PROD0037,1,189,189
OI002890,ORD001867,PROD0013,1,549,549
OI002891,ORD001868,PROD0036,1,129,129
OI002892,ORD001868,PROD0013,1,549,549
OI002893,ORD001869,PROD0024,1,889,889
OI002894,ORD001869,PROD0004,1,1199,1199
OI002895,ORD001869,PROD0010,1,2449,2449
OI002896,ORD001870,PROD0025,1,409,409
OI002897,ORD001870,PROD0006,1,3799,3799
OI002898,ORD001871,PROD0019,1,2469,2469
OI002899,ORD001871,PROD0004,1,1199,1199
OI002900,ORD001872,PROD0001,1,4529,4529
OI002901,ORD001872,PROD0019,1,2469,2469
OI002902,ORD001872,PROD0016,1,309,309
OI002903,ORD001873,PROD0008,2,4749,9498
OI002904,ORD001874,PROD0038,3,459,1377
OI002905,ORD001875,PROD0005,2,4119,8238
OI002906,ORD001876,PROD0024,1,889,889
OI002907,ORD001876,PROD0004,1,1199,1199
OI002908,ORD001877,PROD0037,1,189,189
OI002909,ORD001878,PROD0017,1,3049,3049
OI002910,ORD001879,PROD0001,1,4529,4529
OI002911,ORD001880,PROD0018,1,1959,1959
OI002912,ORD001881,PROD0032,1,1119,1119
OI002913,ORD001882,PROD0007,1,4319,4319
OI002914,ORD001882,PROD0014,1,2179,2179
OI002915,ORD001882,PROD0006,1,3799,3799
OI002916,ORD001883,PROD0012,1,989,989
OI002917,ORD001884,PROD0015,1,879,879
OI002918,ORD001885,PROD0009,1,1599,1599
OI002919,ORD001886,PROD0002,1,3029,3029
OI002920,ORD001887,PROD0024,3,889,2667
OI002921,ORD001888,PROD0014,1,2179,2179
OI002922,ORD001889,PROD0028,1,569,569
OI002923,ORD001889,PROD0001,3,4529,13587
OI002924,ORD001890,PROD0023,2,2179,4358
OI002925,ORD001891,PROD0013,1,549,549
OI002926,ORD001891,PROD0022,1,1659,1659
OI002927,ORD001892,PROD0030,1,2669,2669
OI002928,ORD001892,PROD0031,1,1129,1129
OI002929,ORD001893,PROD0011,1,2119,2119
OI002930,ORD001893,PROD0035,1,69,69
OI002931,ORD001894,PROD0009,1,1599,1599
OI002932,ORD001895,PROD0005,1,4119,4119
OI002933,ORD001896,PROD0007,1,4319,4319
OI002934,ORD001896,PROD0017,1,3049,3049
OI002935,ORD001897,PROD0016,1,309,309
OI002936,ORD001897,PROD0005,1,4119,4119
OI002937,ORD001898,PROD0016,1,309,309
OI002938,ORD001899,PROD0035,1,69,69
OI002939,ORD001899,PROD0025,1,409,409
OI002940,ORD001900,PROD0010,1,2449,2449
OI002941,ORD001901,PROD0031,1,1129,1129
OI002942,ORD001902,PROD0010,3,2449,7347
OI002943,ORD001902,PROD0035,1,69,69
OI002944,ORD001903,PROD0030,2,2669,5338
OI002945,ORD001903,PROD0038,1,459,459
OI002946,ORD001903,PROD0037,3,189,567
OI002947,ORD001903,PROD0022,1,1659,1659
OI002948,ORD001904,PROD0025,1,409,409
OI002949,ORD001905,PROD0038,2,459,918
OI002950,ORD001906,PROD0018,1,1959,1959
OI002951,ORD001907,PROD0014,1,2179,2179
OI002952,ORD001908,PROD0015,1,879,879
OI002953,ORD001908,PROD0007,1,4319,4319
OI002954,ORD001908,PROD0008,1,4749,4749
OI002955,ORD001909,PROD0027,1,399,399
OI002956,ORD001910,PROD0034,1,629,629
OI002957,ORD001911,PROD0038,1,459,459
OI002958,ORD001911,PROD0011,1,2119,2119
OI002959,ORD001911,PROD0003,1,2559,2559
OI002960,ORD001912,PROD0007,1,4319,4319
OI002961,ORD001913,PROD0008,1,4749,4749
OI002962,ORD001913,PROD0025,1,409,409
OI002963,ORD001914,PROD0014,1,2179,2179
OI002964,ORD001914,PROD0003,1,2559,2559
OI002965,ORD001915,PROD0002,3,3029,9087
OI002966,ORD001915,PROD0003,1,2559,2559
OI002967,ORD001916,PROD0005,1,4119,4119
OI002968,ORD001917,PROD0027,1,399,399
OI002969,ORD001917,PROD0004,2,1199,2398
OI002970,ORD001918,PROD0034,1,629,629
OI002971,ORD001918,PROD0009,1,1599,1599
OI002972,ORD001918,PROD0026,1,319,319
OI002973,ORD001918,PROD0030,3,2669,8007
OI002974,ORD001919,PROD0007,1,4319,4319
OI002975,ORD001920,PROD0006,2,3799,7598
OI002976,ORD001920,PROD0001,1,4529,4529
OI002977,ORD001921,PROD0032,1,1119,1119
OI002978,ORD001922,PROD0034,3,629,1887
OI002979,ORD001922,PROD0014,1,2179,2179
OI002980,ORD001922,PROD0030,2,2669,5338
OI002981,ORD001923,PROD0030,1,2669,2669
OI002982,ORD001923,PROD0004,1,1199,1199
OI002983,ORD001924,PROD0021,1,549,549
OI002984,ORD001925,PROD0009,1,1599,1599
OI002985,ORD001926,PROD0038,2,459,918
OI002986,ORD001926,PROD0023,2,2179,4358
OI002987,ORD001927,PROD0018,1,1959,1959
OI002988,ORD001927,PROD0007,2,4319,8638
OI002989,ORD001927,PROD0034,1,629,629
OI002990,ORD001927,PROD0027,1,399,399
OI002991,ORD001928,PROD0028,1,569,569
OI002992,ORD001929,PROD0005,2,4119,8238
OI002993,ORD001930,PROD0038,1,459,459
OI002994,ORD001930,PROD0036,1,129,129
OI002995,ORD001931,PROD0030,1,2669,2669
OI002996,ORD001932,PROD0032,1,1119,1119
OI002997,ORD001933,PROD0022,1,1659,1659
OI002998,ORD001934,PROD0008,1,4749,4749
OI002999,ORD001934,PROD0018,1,1959,1959
OI003000,ORD001935,PROD0025,1,409,409
OI003001,ORD001936,PROD0023,1,2179,2179
OI003002,ORD001937,PROD0015,1,879,879
OI003003,ORD001938,PROD0008,1,4749,4749
OI003004,ORD001939,PROD0007,1,4319,4319
OI003005,ORD001939,PROD0014,1,2179,2179
OI003006,ORD001940,PROD0018,1,1959,1959
OI003007,ORD001941,PROD0015,1,879,879
OI003008,ORD001941,PROD0027,1,399,399
OI003009,ORD001942,PROD0020,1,1939,1939
OI003010,ORD001942,PROD0010,1,2449,2449
OI003011,ORD001943,PROD0015,3,879,2637
OI003012,ORD001943,PROD0036,1,129,129
OI003013,ORD001943,PROD0006,1,3799,3799
OI003014,ORD001944,PROD0038,1,459,459
OI003015,ORD001945,PROD0029,1,509,509
OI003016,ORD001946,PROD0003,1,2559,2559
OI003017,ORD001947,PROD0018,1,1959,1959
OI003018,ORD001948,PROD0014,3,2179,6537
OI003019,ORD001948,PROD0017,1,3049,3049
OI003020,ORD001949,PROD0002,1,3029,3029
OI003021,ORD001949,PROD0027,1,399,399
OI003022,ORD001950,PROD0033,1,2249,2249
OI003023,ORD001950,PROD0015,1,879,879
OI003024,ORD001950,PROD0002,1,3029,3029
OI003025,ORD001951,PROD0023,1,2179,2179
OI003026,ORD001952,PROD0030,1,2669,2669
OI003027,ORD001953,PROD0016,1,309,309
OI003028,ORD001953,PROD0017,1,3049,3049
OI003029,ORD001953,PROD0027,1,399,399
OI003030,ORD001954,PROD0007,1,4319,4319
OI003031,ORD001955,PROD0038,1,459,459
OI003032,ORD001956,PROD0014,3,2179,6537
OI003033,ORD001957,PROD0035,1,69,69
OI003034,ORD001957,PROD0026,3,319,957
OI003035,ORD001958,PROD0025,1,409,409
OI003036,ORD001959,PROD0009,2,1599,3198
OI003037,ORD001959,PROD0018,1,1959,1959
OI003038,ORD001960,PROD0026,1,319,319
OI003039,ORD001961,PROD0022,1,1659,1659
OI003040,ORD001962,PROD0007,1,4319,4319
OI003041,ORD001962,PROD0034,1,629,629
OI003042,ORD001963,PROD0029,1,509,509
OI003043,ORD001963,PROD0021,1,549,549
OI003044,ORD001964,PROD0009,1,1599,1599
OI003045,ORD001965,PROD0037,1,189,189
OI003046,ORD001965,PROD0031,2,1129,2258
OI003047,ORD001966,PROD0001,1,4529,4529
OI003048,ORD001966,PROD0012,1,989,989
OI003049,ORD001966,PROD0021,1,549,549
OI003050,ORD001966,PROD0038,1,459,459
OI003051,ORD001967,PROD0004,1,1199,1199
OI003052,ORD001967,PROD0033,3,2249,6747
OI003053,ORD001968,PROD0014,2,2179,4358
OI003054,ORD001969,PROD0035,1,69,69
OI003055,ORD001970,PROD0018,1,1959,1959
OI003056,ORD001970,PROD0015,2,879,1758
OI003057,ORD001971,PROD0021,2,549,1098
OI003058,ORD001971,PROD0038,2,459,918
OI003059,ORD001972,PROD0028,1,569,569
OI003060,ORD001972,PROD0019,1,2469,2469
OI003061,ORD001973,PROD0034,1,629,629
OI003062,ORD001973,PROD0016,1,309,309
OI003063,ORD001974,PROD0030,1,2669,2669
OI003064,ORD001974,PROD0003,1,2559,2559
OI003065,ORD001975,PROD0033,1,2249,2249
OI003066,ORD001976,PROD0012,1,989,989
OI003067,ORD001977,PROD0003,1,2559,2559
OI003068,ORD001977,PROD0016,1,309,309
OI003069,ORD001978,PROD0016,1,309,309
OI003070,ORD001979,PROD0010,1,2449,2449
OI003071,ORD001979,PROD0003,1,2559,2559
OI003072,ORD001980,PROD0016,1,309,309
OI003073,ORD001981,PROD0018,1,1959,1959
OI003074,ORD001981,PROD0035,1,69,69
OI003075,ORD001982,PROD0014,1,2179,2179
OI003076,ORD001983,PROD0035,1,69,69
OI003077,ORD001984,PROD0033,1,2249,2249
OI003078,ORD001984,PROD0006,1,3799,3799
OI003079,ORD001985,PROD0037,1,189,189
OI003080,ORD001985,PROD0008,1,4749,4749
OI003081,ORD001985,PROD0025,1,409,409
OI003082,ORD001986,PROD0014,1,2179,2179
OI003083,ORD001987,PROD0027,1,399,399
OI003084,ORD001987,PROD0030,1,2669,2669
OI003085,ORD001988,PROD0024,1,889,889
OI003086,ORD001989,PROD0033,1,2249,2249
OI003087,ORD001989,PROD0016,1,309,309
OI003088,ORD001989,PROD0035,1,69,69
OI003089,ORD001990,PROD0029,1,509,509
OI003090,ORD001990,PROD0032,3,1119,3357
OI003091,ORD001991,PROD0019,1,2469,2469
OI003092,ORD001991,PROD0012,1,989,989
OI003093,ORD001992,PROD0008,1,4749,4749
OI003094,ORD001993,PROD0016,2,309,618
OI003095,ORD001994,PROD0019,1,2469,2469
OI003096,ORD001994,PROD0026,1,319,319
OI003097,ORD001995,PROD0011,1,2119,2119
OI003098,ORD001995,PROD0010,1,2449,2449
OI003099,ORD001996,PROD0022,1,1659,1659
OI003100,ORD001997,PROD0017,1,3049,3049
OI003101,ORD001998,PROD0016,1,309,309
OI003102,ORD001998,PROD0002,1,3029,3029
OI003103,ORD001998,PROD0038,1,459,459
OI003104,ORD001999,PROD0025,1,409,409
OI003105,ORD001999,PROD0037,1,189,189
OI003106,ORD002000,PROD0001,1,4529,4529
OI003107,ORD002001,PROD0027,1,399,399
OI003108,ORD002002,PROD0025,2,409,818
OI003109,ORD002002,PROD0026,1,319,319
OI003110,ORD002003,PROD0023,1,2179,2179
OI003111,ORD002004,PROD0023,1,2179,2179
OI003112,ORD002004,PROD0007,1,4319,4319
OI003113,ORD002005,PROD0009,1,1599,1599
OI003114,ORD002005,PROD0022,1,1659,1659
OI003115,ORD002006,PROD0026,3,319,957
OI003116,ORD002006,PROD0025,1,409,409
OI003117,ORD002006,PROD0012,1,989,989
OI003118,ORD002007,PROD0035,1,69,69
OI003119,ORD002008,PROD0002,1,3029,3029
OI003120,ORD002009,PROD0019,1,2469,2469
OI003121,ORD002010,PROD0035,1,69,69
OI003122,ORD002010,PROD0013,1,549,549
OI003123,ORD002011,PROD0036,1,129,129
OI003124,ORD002011,PROD0020,1,1939,1939
OI003125,ORD002012,PROD0013,1,549,549
OI003126,ORD002012,PROD0026,1,319,319
OI003127,ORD002013,PROD0033,2,2249,4498
OI003128,ORD002014,PROD0019,1,2469,2469
OI003129,ORD002014,PROD0038,1,459,459
OI003130,ORD002015,PROD0002,1,3029,3029
OI003131,ORD002016,PROD0007,1,4319,4319
OI003132,ORD002016,PROD0004,1,1199,1199
OI003133,ORD002017,PROD0001,1,4529,4529
OI003134,ORD002017,PROD0012,1,989,989
OI003135,ORD002018,PROD0009,1,1599,1599
OI003136,ORD002019,PROD0002,1,3029,3029
OI003137,ORD002020,PROD0032,1,1119,1119
OI003138,ORD002020,PROD0021,1,549,549
OI003139,ORD002021,PROD0013,1,549,549
OI003140,ORD002022,PROD0022,1,1659,1659
OI003141,ORD002022,PROD0038,1,459,459
OI003142,ORD002023,PROD0019,1,2469,2469
OI003143,ORD002023,PROD0005,1,4119,4119
OI003144,ORD002024,PROD0034,3,629,1887
OI003145,ORD002025,PROD0006,1,3799,3799
OI003146,ORD002026,PROD0018,1,1959,1959
OI003147,ORD002027,PROD0015,1,879,879
OI003148,ORD002028,PROD0038,1,459,459
OI003149,ORD002029,PROD0010,1,2449,2449
OI003150,ORD002029,PROD0023,1,2179,2179
OI003151,ORD002030,PROD0032,1,1119,1119
OI003152,ORD002031,PROD0011,1,2119,2119
OI003153,ORD002031,PROD0024,1,889,889
OI003154,ORD002032,PROD0036,2,129,258
OI003155,ORD002033,PROD0016,1,309,309
OI003156,ORD002033,PROD0010,1,2449,2449
OI003157,ORD002034,PROD0014,1,2179,2179
OI003158,ORD002034,PROD0015,1,879,879
OI003159,ORD002035,PROD0028,1,569,569
OI003160,ORD002036,PROD0012,1,989,989
OI003161,ORD002036,PROD0031,1,1129,1129
OI003162,ORD002037,PROD0015,1,879,879
OI003163,ORD002037,PROD0018,1,1959,1959
OI003164,ORD002038,PROD0007,1,4319,4319
OI003165,ORD002038,PROD0001,3,4529,13587
OI003166,ORD002039,PROD0005,1,4119,4119
OI003167,ORD002039,PROD0020,1,1939,1939
OI003168,ORD002040,PROD0003,1,2559,2559
OI003169,ORD002041,PROD0007,1,4319,4319
OI003170,ORD002042,PROD0031,1,1129,1129
OI003171,ORD002042,PROD0038,1,459,459
OI003172,ORD002043,PROD0014,1,2179,2179
OI003173,ORD002044,PROD0024,1,889,889
OI003174,ORD002045,PROD0033,3,2249,6747
OI003175,ORD002045,PROD0005,1,4119,4119
OI003176,ORD002046,PROD0022,1,1659,1659
OI003177,ORD002047,PROD0018,1,1959,1959
OI003178,ORD002048,PROD0029,1,509,509
OI003179,ORD002048,PROD0038,1,459,459
OI003180,ORD002049,PROD0010,1,2449,2449
OI003181,ORD002050,PROD0006,1,3799,3799
OI003182,ORD002050,PROD0028,1,569,569
OI003183,ORD002051,PROD0014,1,2179,2179
OI003184,ORD002051,PROD0012,1,989,989
OI003185,ORD002051,PROD0037,1,189,189
OI003186,ORD002052,PROD0018,1,1959,1959
OI003187,ORD002053,PROD0025,2,409,818
OI003188,ORD002054,PROD0028,1,569,569
OI003189,ORD002055,PROD0011,1,2119,2119
OI003190,ORD002056,PROD0033,1,2249,2249
OI003191,ORD002057,PROD0022,1,1659,1659
OI003192,ORD002058,PROD0032,1,1119,1119
OI003193,ORD002059,PROD0002,2,3029,6058
OI003194,ORD002060,PROD0003,1,2559,2559
OI003195,ORD002061,PROD0023,1,2179,2179
OI003196,ORD002062,PROD0017,2,3049,6098
OI003197,ORD002063,PROD0037,1,189,189
OI003198,ORD002064,PROD0004,1,1199,1199
OI003199,ORD002064,PROD0025,1,409,409
OI003200,ORD002065,PROD0025,1,409,409
OI003201,ORD002066,PROD0037,1,189,189
OI003202,ORD002067,PROD0010,2,2449,4898
OI003203,ORD002068,PROD0024,1,889,889
OI003204,ORD002069,PROD0037,1,189,189
OI003205,ORD002070,PROD0024,3,889,2667
OI003206,ORD002071,PROD0012,1,989,989
OI003207,ORD002072,PROD0009,1,1599,1599
OI003208,ORD002072,PROD0007,1,4319,4319
OI003209,ORD002072,PROD0015,2,879,1758
OI003210,ORD002073,PROD0026,1,319,319
OI003211,ORD002074,PROD0024,1,889,889
OI003212,ORD002074,PROD0013,1,549,549
OI003213,ORD002074,PROD0001,1,4529,4529
OI003214,ORD002074,PROD0003,1,2559,2559
OI003215,ORD002075,PROD0016,1,309,309
OI003216,ORD002076,PROD0008,1,4749,4749
OI003217,ORD002077,PROD0016,3,309,927
OI003218,ORD002078,PROD0018,1,1959,1959
OI003219,ORD002079,PROD0035,1,69,69
OI003220,ORD002079,PROD0032,1,1119,1119
OI003221,ORD002080,PROD0030,1,2669,2669
OI003222,ORD002081,PROD0038,1,459,459
OI003223,ORD002082,PROD0033,1,2249,2249
OI003224,ORD002082,PROD0017,3,3049,9147
OI003225,ORD002082,PROD0038,1,459,459
OI003226,ORD002082,PROD0001,1,4529,4529
OI003227,ORD002083,PROD0021,1,549,549
OI003228,ORD002083,PROD0024,1,889,889
OI003229,ORD002084,PROD0016,3,309,927
OI003230,ORD002085,PROD0012,1,989,989
OI003231,ORD002086,PROD0026,1,319,319
OI003232,ORD002086,PROD0022,1,1659,1659
OI003233,ORD002087,PROD0003,1,2559,2559
OI003234,ORD002087,PROD0018,3,1959,5877
OI003235,ORD002088,PROD0013,1,549,549
OI003236,ORD002089,PROD0019,2,2469,4938
OI003237,ORD002090,PROD0025,1,409,409
OI003238,ORD002091,PROD0020,1,1939,1939
OI003239,ORD002092,PROD0026,1,319,319
OI003240,ORD002092,PROD0001,2,4529,9058
OI003241,ORD002093,PROD0021,2,549,1098
OI003242,ORD002094,PROD0022,1,1659,1659
OI003243,ORD002094,PROD0001,1,4529,4529
OI003244,ORD002095,PROD0004,1,1199,1199
OI003245,ORD002096,PROD0013,1,549,549
OI003246,ORD002097,PROD0033,1,2249,2249
OI003247,ORD002097,PROD0011,1,2119,2119
OI003248,ORD002098,PROD0006,1,3799,3799
OI003249,ORD002098,PROD0017,1,3049,3049
OI003250,ORD002098,PROD0016,1,309,309
OI003251,ORD002098,PROD0022,1,1659,1659
OI003252,ORD002099,PROD0008,1,4749,4749
OI003253,ORD002100,PROD0006,1,3799,3799
OI003254,ORD002101,PROD0014,2,2179,4358
OI003255,ORD002102,PROD0023,2,2179,4358
OI003256,ORD002103,PROD0005,1,4119,4119
OI003257,ORD002103,PROD0031,1,1129,1129
OI003258,ORD002104,PROD0008,1,4749,4749
OI003259,ORD002105,PROD0018,1,1959,1959
OI003260,ORD002105,PROD0035,3,69,207
OI003261,ORD002106,PROD0036,1,129,129
OI003262,ORD002106,PROD0030,1,2669,2669
OI003263,ORD002107,PROD0011,1,2119,2119
OI003264,ORD002107,PROD0015,1,879,879
OI003265,ORD002108,PROD0037,1,189,189
OI003266,ORD002109,PROD0020,1,1939,1939
OI003267,ORD002110,PROD0034,2,629,1258
OI003268,ORD002111,PROD0013,1,549,549
OI003269,ORD002112,PROD0008,1,4749,4749
OI003270,ORD002113,PROD0034,2,629,1258
OI003271,ORD002113,PROD0004,1,1199,1199
OI003272,ORD002114,PROD0014,2,2179,4358
OI003273,ORD002114,PROD0034,2,629,1258
OI003274,ORD002114,PROD0005,1,4119,4119
OI003275,ORD002115,PROD0035,1,69,69
OI003276,ORD002116,PROD0027,1,399,399
OI003277,ORD002116,PROD0012,1,989,989
OI003278,ORD002117,PROD0023,1,2179,2179
OI003279,ORD002117,PROD0016,1,309,309
OI003280,ORD002118,PROD0030,1,2669,2669
OI003281,ORD002119,PROD0032,1,1119,1119
OI003282,ORD002119,PROD0016,1,309,309
OI003283,ORD002120,PROD0014,1,2179,2179
OI003284,ORD002121,PROD0025,1,409,409
OI003285,ORD002122,PROD0014,1,2179,2179
OI003286,ORD002122,PROD0009,3,1599,4797
OI003287,ORD002122,PROD0038,1,459,459
OI003288,ORD002123,PROD0036,1,129,129
OI003289,ORD002124,PROD0030,1,2669,2669
OI003290,ORD002125,PROD0003,2,2559,5118
OI003291,ORD002126,PROD0030,1,2669,2669
OI003292,ORD002127,PROD0007,1,4319,4319
OI003293,ORD002128,PROD0026,2,319,638
OI003294,ORD002129,PROD0012,1,989,989
OI003295,ORD002130,PROD0036,1,129,129
OI003296,ORD002131,PROD0011,1,2119,2119
OI003297,ORD002131,PROD0002,1,3029,3029
OI003298,ORD002132,PROD0005,1,4119,4119
OI003299,ORD002133,PROD0007,2,4319,8638
OI003300,ORD002133,PROD0016,1,309,309
OI003301,ORD002134,PROD0011,1,2119,2119
OI003302,ORD002134,PROD0015,2,879,1758
OI003303,ORD002135,PROD0030,3,2669,8007
OI003304,ORD002136,PROD0035,1,69,69
OI003305,ORD002137,PROD0021,1,549,549
OI003306,ORD002138,PROD0035,3,69,207
OI003307,ORD002138,PROD0016,1,309,309
OI003308,ORD002139,PROD0018,1,1959,1959
OI003309,ORD002139,PROD0020,1,1939,1939
OI003310,ORD002139,PROD0031,1,1129,1129
OI003311,ORD002140,PROD0027,1,399,399
OI003312,ORD002141,PROD0016,1,309,309
OI003313,ORD002142,PROD0027,1,399,399
OI003314,ORD002142,PROD0013,2,549,1098
OI003315,ORD002143,PROD0001,1,4529,4529
OI003316,ORD002144,PROD0023,1,2179,2179
OI003317,ORD002144,PROD0002,1,3029,3029
OI003318,ORD002144,PROD0022,1,1659,1659
OI003319,ORD002145,PROD0031,1,1129,1129
OI003320,ORD002146,PROD0015,1,879,879
OI003321,ORD002146,PROD0008,1,4749,4749
OI003322,ORD002146,PROD0010,1,2449,2449
OI003323,ORD002146,PROD0003,1,2559,2559
OI003324,ORD002147,PROD0029,1,509,509
OI003325,ORD002147,PROD0018,2,1959,3918
OI003326,ORD002147,PROD0026,1,319,319
OI003327,ORD002148,PROD0036,1,129,129
OI003328,ORD002148,PROD0030,1,2669,2669
OI003329,ORD002149,PROD0029,1,509,509
OI003330,ORD002150,PROD0007,1,4319,4319
OI003331,ORD002151,PROD0008,2,4749,9498
OI003332,ORD002152,PROD0017,2,3049,6098
OI003333,ORD002152,PROD0009,1,1599,1599
OI003334,ORD002153,PROD0012,2,989,1978
OI003335,ORD002154,PROD0036,1,129,129
OI003336,ORD002155,PROD0028,1,569,569
OI003337,ORD002156,PROD0032,1,1119,1119
OI003338,ORD002157,PROD0023,1,2179,2179
OI003339,ORD002158,PROD0014,1,2179,2179
OI003340,ORD002159,PROD0019,1,2469,2469
OI003341,ORD002160,PROD0002,1,3029,3029
OI003342,ORD002161,PROD0020,2,1939,3878
OI003343,ORD002161,PROD0010,1,2449,2449
OI003344,ORD002162,PROD0037,1,189,189
OI003345,ORD002162,PROD0015,2,879,1758
OI003346,ORD002163,PROD0033,1,2249,2249
OI003347,ORD002164,PROD0035,2,69,138
OI003348,ORD002164,PROD0023,1,2179,2179
OI003349,ORD002164,PROD0034,2,629,1258
OI003350,ORD002165,PROD0013,1,549,549
OI003351,ORD002166,PROD0017,1,3049,3049
OI003352,ORD002167,PROD0010,1,2449,2449
OI003353,ORD002168,PROD0027,1,399,399
OI003354,ORD002168,PROD0016,1,309,309
OI003355,ORD002169,PROD0008,1,4749,4749
OI003356,ORD002170,PROD0016,2,309,618
OI003357,ORD002171,PROD0016,1,309,309
OI003358,ORD002172,PROD0002,1,3029,3029
OI003359,ORD002173,PROD0031,1,1129,1129
OI003360,ORD002174,PROD0037,1,189,189
OI003361,ORD002175,PROD0027,1,399,399
OI003362,ORD002176,PROD0006,1,3799,3799
OI003363,ORD002176,PROD0025,1,409,409
OI003364,ORD002177,PROD0036,1,129,129
OI003365,ORD002177,PROD0012,3,989,2967
OI003366,ORD002178,PROD0014,1,2179,2179
OI003367,ORD002178,PROD0008,1,4749,4749
OI003368,ORD002179,PROD0019,1,2469,2469
OI003369,ORD002179,PROD0018,1,1959,1959
OI003370,ORD002180,PROD0007,1,4319,4319
OI003371,ORD002180,PROD0020,1,1939,1939
OI003372,ORD002180,PROD0036,1,129,129
OI003373,ORD002181,PROD0035,1,69,69
OI003374,ORD002182,PROD0029,1,509,509
OI003375,ORD002182,PROD0013,1,549,549
OI003376,ORD002182,PROD0003,1,2559,2559
OI003377,ORD002183,PROD0011,1,2119,2119
OI003378,ORD002183,PROD0023,1,2179,2179
OI003379,ORD002184,PROD0003,3,2559,7677
OI003380,ORD002184,PROD0028,1,569,569
OI003381,ORD002185,PROD0003,1,2559,2559
OI003382,ORD002186,PROD0001,1,4529,4529
OI003383,ORD002187,PROD0033,1,2249,2249
OI003384,ORD002188,PROD0005,1,4119,4119
OI003385,ORD002189,PROD0020,1,1939,1939
OI003386,ORD002190,PROD0002,1,3029,3029
OI003387,ORD002190,PROD0036,1,129,129
OI003388,ORD002191,PROD0038,1,459,459
OI003389,ORD002192,PROD0020,1,1939,1939
OI003390,ORD002192,PROD0029,1,509,509
OI003391,ORD002193,PROD0014,1,2179,2179
OI003392,ORD002193,PROD0034,2,629,1258
OI003393,ORD002194,PROD0022,1,1659,1659
OI003394,ORD002194,PROD0020,1,1939,1939
OI003395,ORD002195,PROD0021,1,549,549
OI003396,ORD002196,PROD0007,1,4319,4319
OI003397,ORD002196,PROD0017,1,3049,3049
OI003398,ORD002197,PROD0019,1,2469,2469
OI003399,ORD002197,PROD0008,2,4749,9498
OI003400,ORD002198,PROD0002,3,3029,9087
OI003401,ORD002198,PROD0035,1,69,69
OI003402,ORD002198,PROD0005,2,4119,8238
OI003403,ORD002199,PROD0035,1,69,69
OI003404,ORD002200,PROD0028,1,569,569
OI003405,ORD002201,PROD0011,1,2119,2119
OI003406,ORD002202,PROD0015,1,879,879
OI003407,ORD002202,PROD0026,1,319,319
OI003408,ORD002203,PROD0009,3,1599,4797
OI003409,ORD002203,PROD0030,1,2669,2669
OI003410,ORD002204,PROD0031,1,1129,1129
OI003411,ORD002204,PROD0015,1,879,879
OI003412,ORD002205,PROD0003,1,2559,2559
OI003413,ORD002206,PROD0024,1,889,889
OI003414,ORD002207,PROD0035,1,69,69
OI003415,ORD002207,PROD0014,3,2179,6537
OI003416,ORD002208,PROD0020,3,1939,5817
OI003417,ORD002209,PROD0013,2,549,1098
OI003418,ORD002209,PROD0034,2,629,1258
OI003419,ORD002209,PROD0009,2,1599,3198
OI003420,ORD002209,PROD0005,1,4119,4119
OI003421,ORD002210,PROD0008,1,4749,4749
OI003422,ORD002211,PROD0001,2,4529,9058
OI003423,ORD002212,PROD0001,1,4529,4529
OI003424,ORD002212,PROD0037,1,189,189
OI003425,ORD002213,PROD0035,2,69,138
OI003426,ORD002214,PROD0018,1,1959,1959
OI003427,ORD002215,PROD0010,1,2449,2449
OI003428,ORD002216,PROD0015,1,879,879
OI003429,ORD002217,PROD0034,2,629,1258
OI003430,ORD002217,PROD0038,1,459,459
OI003431,ORD002218,PROD0029,1,509,509
OI003432,ORD002218,PROD0013,1,549,549
OI003433,ORD002218,PROD0011,1,2119,2119
OI003434,ORD002218,PROD0006,1,3799,3799
